"scenario","replication","Method","Metric","pre_Q_TC","pre_B_TC","pre_Q_RE","pre_B_RE","pre_Q_LC","pre_B_LC","post_Q_TC","post_B_TC","post_Q_RE","post_B_RE","post_Q_LC","post_B_LC","max_abs_mean_delta","pre_max_spread","post_max_spread","replication_fidelity"
"ScenarioI",38,"IMDS","Int-Euclidean",0.515131810193322,-0.0803702401874634,0.49998142878175,-0.0729288532130726,0.0346666666666667,-0.00266666666666667,0.515131810193322,-0.0803702401874634,0.49998142878175,-0.0729288532130726,0.0346666666666667,-0.00266666666666667,0,0,0,4.44089209850063e-16
"ScenarioI",38,"IMDS","Hausdorff",0.581761570005858,-0.0891072056239016,0.581505327193179,-0.105762664221413,0.054,-0.00333333333333333,0.581761570005858,-0.0891072056239016,0.581505327193179,-0.105762664221413,0.054,-0.00333333333333333,0,0,0,2.22044604925031e-16
"ScenarioI",38,"IMDS","Ichino-Yaguchi",0.56963913298184,-0.0663526654950205,0.570214708122379,-0.0847206618274343,0.047,-0.004,0.56963913298184,-0.0663526654950205,0.570214708122379,-0.0847206618274343,0.047,-0.004,0,0,0,4.44089209850063e-16
"ScenarioI",38,"IMDS","Centers-Euclidean",0.505213825424722,0.0105377855887522,0.492062766173517,0.00358328716243239,0.0343333333333333,0,0.505213825424722,0.0105377855887522,0.492062766173517,0.00358328716243239,0.0343333333333333,0,0,0,0,2.22044604925031e-16
"ScenarioI",39,"IMDS","Int-Euclidean",0.537106033977739,-0.0168857644991212,0.52579199636835,-0.0295648835871543,0.0346666666666667,0.00233333333333333,0.537106069127124,-0.0168856942003515,0.525792035055189,-0.0295648062134749,0.0346666666666667,0.00233333333333333,7.7373679407966e-08,0,2.57912264689519e-06,3.33066907387547e-16
"ScenarioI",39,"IMDS","Hausdorff",0.606456942003515,-0.104548330404218,0.610231275915001,-0.134800699065053,0.0693333333333333,-0.012,0.606456625659051,-0.104548963093146,0.610230927733444,-0.134801395428167,0.0693333333333333,-0.012,6.96363114671694e-07,0,1.2895613234476e-06,2.77555756156289e-16
"ScenarioI",40,"IMDS","Int-Euclidean",0.552666666666667,-0.0420011716461629,0.539228937510468,-0.033441113026519,0.04,-0.00466666666666667,0.5526660456942,-0.0420024135910955,0.539228681210155,-0.0334416256271451,0.04,-0.00466666666666667,1.24194493263813e-06,0,2.34329232573494e-06,3.33066907387547e-16
"ScenarioI",40,"IMDS","Hausdorff",0.588214411247803,-0.0705190392501465,0.601273887780224,-0.0964631063413718,0.0623333333333333,-0.00233333333333333,0.588214411247803,-0.0705190392501465,0.601273887780224,-0.0964631063413718,0.0623333333333333,-0.00233333333333333,0,0,0,4.44089209850063e-16
"ScenarioI",41,"IMDS","Int-Euclidean",0.518201523140012,-0.071627416520211,0.498942591186186,-0.0544339324727353,0.0296666666666667,-0.00133333333333333,0.518201523140012,-0.071627416520211,0.498942591186186,-0.0544339324727353,0.0296666666666667,-0.00133333333333333,0,0,0,3.33066907387547e-16
"ScenarioI",41,"IMDS","Hausdorff",0.589411833626245,-0.0989080257762156,0.59763152642764,-0.116273160099192,0.062,-0.00466666666666667,0.589411751611013,-0.0989081898066783,0.597631434868786,-0.1162733432169,0.062,-0.00466666666666667,1.83117707955316e-07,0,7.02987697720481e-06,3.33066907387547e-16
"ScenarioI",41,"IMDS","Ichino-Yaguchi",0.579024018746339,-0.0800468658465144,0.584722910116194,-0.0860372087567968,0.0583333333333333,-0.00533333333333333,0.579024018746339,-0.0800468658465144,0.584722910116194,-0.0860372087567968,0.0583333333333333,-0.00533333333333333,0,0,0,3.33066907387547e-16
"ScenarioI",41,"IMDS","Centers-Euclidean",0.506220855301699,0.002224956063269,0.503234096983916,0.00447378605839904,0.036,0.001,0.506220855301699,0.002224956063269,0.503234096983916,0.00447378605839904,0.036,0.001,0,0,0,3.33066907387547e-16
"ScenarioI",42,"IMDS","Int-Euclidean",0.547399531341535,-0.0174563561804335,0.528162335199052,-0.00792327662794451,0.0333333333333333,-0.000666666666666666,0.547399531341535,-0.0174563561804335,0.528162335199052,-0.00792327662794451,0.0333333333333333,-0.000666666666666666,0,0,0,2.22044604925031e-16
"ScenarioI",42,"IMDS","Hausdorff",0.591716461628588,-0.0896004686584653,0.59250166299679,-0.117307214803918,0.055,-0.005,0.591716965436438,-0.0895994610427652,0.592503450328784,-0.11730364013993,0.055,-0.005,3.57466398867579e-06,0,7.73736794085211e-06,3.7470027081099e-16
"ScenarioI",42,"IMDS","Wasserstein",0.576531341534857,-0.0915981253661394,0.575681808726431,-0.1099498007551,0.0523333333333333,0,0.576531341534857,-0.0915981253661394,0.575681808726431,-0.1099498007551,0.0523333333333333,0,0,0,0,4.44089209850063e-16
"ScenarioI",42,"IMDS","Centers-Euclidean",0.51091388400703,-0.0188236672524897,0.501173525367437,-0.0134067953433941,0.034,0.00866666666666667,0.51091388400703,-0.0188236672524897,0.501173525367437,-0.0134067953433941,0.034,0.00866666666666667,0,0,0,3.33066907387547e-16
"ScenarioI",43,"IMDS","Int-Euclidean",0.531949619214997,-0.0653005272407733,0.5287118917358,-0.0657217789866903,0.0353333333333333,0,0.531949619214997,-0.0653005272407733,0.5287118917358,-0.0657217789866903,0.0353333333333333,0,0,0,0,2.22044604925031e-16
"ScenarioI",43,"IMDS","Hausdorff",0.574493263034564,-0.0776051552431166,0.581158531146667,-0.101117555335614,0.0563333333333333,-0.00233333333333334,0.574492712360867,-0.0776062565905097,0.581158349318521,-0.101117918991907,0.0563333333333333,-0.00233333333333334,1.10134739304824e-06,0,2.34329232573494e-06,4.44089209850063e-16
"ScenarioI",43,"IMDS","Wasserstein",0.562346221441125,-0.0832161687170475,0.569551299440284,-0.0965797041777028,0.0516666666666667,-0.00533333333333334,0.562346221441125,-0.0832161687170475,0.569551299440284,-0.0965797041777028,0.0516666666666667,-0.00533333333333334,0,0,0,2.22044604925031e-16
"ScenarioI",43,"IMDS","Centers-Euclidean",0.506309314586995,0.00290099589923842,0.4987208925668,0.00870813895882971,0.0323333333333333,-0.00666666666666667,0.506309314586995,0.00290099589923842,0.4987208925668,0.00870813895882971,0.0323333333333333,-0.00666666666666667,0,0,0,3.88578058618805e-16
"ScenarioI",44,"IMDS","Int-Euclidean",0.513308142940832,-0.0531353251318102,0.498444046010934,-0.0579347521885314,0.0306666666666667,-0.005,0.513307967193907,-0.053135676625659,0.498443973473109,-0.0579348972641803,0.0306666666666667,-0.005,3.5149384886024e-07,0,1.05448154658072e-05,1.66533453693773e-16
"ScenarioI",44,"IMDS","Hausdorff",0.586220269478617,-0.103925014645577,0.586294344214314,-0.12828484198959,0.0563333333333333,-0.007,0.586220269478617,-0.103925014645577,0.586294344214314,-0.12828484198959,0.0563333333333333,-0.007,0,0,0,4.44089209850063e-16
"ScenarioI",44,"IMDS","Wasserstein",0.571026362038664,-0.0885577035735208,0.572527134135717,-0.108388422932515,0.0513333333333333,-0.00933333333333334,0.571026362038664,-0.0885577035735208,0.572527134135717,-0.108388422932515,0.0513333333333333,-0.00933333333333334,0,0,0,3.33066907387547e-16
"ScenarioI",45,"IMDS","Int-Euclidean",0.507865846514353,-0.0366127709431753,0.502252442989492,-0.034903156247395,0.0283333333333333,0.00266666666666667,0.507865846514353,-0.0366127709431753,0.502252442989492,-0.034903156247395,0.0283333333333333,0.00266666666666667,0,0,0,3.33066907387547e-16
"ScenarioI",45,"IMDS","Hausdorff",0.584066783831283,-0.0720000000000001,0.592206362664866,-0.0869187390607972,0.0543333333333333,-0.00466666666666667,0.584067369654364,-0.0719988283538372,0.592206638999435,-0.0869181863916585,0.0543333333333333,-0.00466666666666667,1.17164616286747e-06,0,2.34329232573494e-06,1.11022302462516e-16
"ScenarioI",46,"IMDS","Int-Euclidean",0.523782073813708,-0.0344370240187463,0.519158129079869,-0.0508265873156599,0.0363333333333333,-0.011,0.523781452841242,-0.034438265963679,0.519157872779556,-0.050827099916286,0.0363333333333333,-0.011,1.24194493270752e-06,0,4.68658465146987e-06,2.22044604925031e-16
"ScenarioI",46,"IMDS","Hausdorff",0.580380199179848,-0.0884253075571177,0.584257617200783,-0.115200869901224,0.0593333333333333,-0.001,0.580380199179848,-0.0884253075571177,0.584257617200783,-0.115200869901224,0.0593333333333333,-0.001,0,0,0,2.22044604925031e-16
"ScenarioI",46,"IMDS","Ichino-Yaguchi",0.57327885178676,-0.0649853544229644,0.575096671043499,-0.0874045275576952,0.056,0.000333333333333335,0.57327885178676,-0.0649853544229644,0.575096671043499,-0.0874045275576952,0.056,0.000333333333333335,0,0,0,4.44089209850063e-16
"ScenarioI",46,"IMDS","Wasserstein",0.563820152314001,-0.0722144112478031,0.570051297674813,-0.0991809243790494,0.0546666666666667,0.004,0.563820152314001,-0.0722144112478031,0.570051297674813,-0.0991809243790494,0.0546666666666667,0.004,0,0,0,4.44089209850063e-16
"ScenarioI",46,"IMDS","Centers-Euclidean",0.512094903339191,0.00247451669595777,0.505725582424999,-0.00531648828502629,0.0323333333333333,-0.00433333333333333,0.512094903339191,0.00247451669595777,0.505725582424999,-0.00531648828502629,0.0323333333333333,-0.00433333333333333,0,0,0,4.44089209850063e-16
"ScenarioI",47,"IMDS","Int-Euclidean",0.503834212067956,-0.0497867603983596,0.493242439217525,-0.0540650242875058,0.034,0.00266666666666667,0.503834212067956,-0.0497867603983596,0.493242439217525,-0.0540650242875058,0.034,0.00266666666666667,0,0,0,4.44089209850063e-16
"ScenarioI",47,"IMDS","Hausdorff",0.587124194493263,-0.109353251318102,0.587355624014886,-0.135673426577828,0.0543333333333333,-0.00166666666666667,0.587123936731107,-0.109353766842414,0.587355453792792,-0.135673767022018,0.0543333333333333,-0.00166666666666667,5.15524311656135e-07,0,1.17164616286747e-06,4.44089209850063e-16
"ScenarioI",47,"IMDS","Ichino-Yaguchi",0.575248388986526,-0.0917668424135911,0.571835718945022,-0.117104042882213,0.0506666666666667,-0.00266666666666667,0.575248740480375,-0.0917661394258934,0.571836299247618,-0.117102882277021,0.0506666666666667,-0.00266666666666667,1.16060519114725e-06,0,1.93434198525466e-06,4.57966997657877e-16
"ScenarioI",48,"IMDS","Int-Euclidean",0.581731693028705,-0.0158453427065027,0.56621099940542,-0.00046094294873239,0.041,0.003,0.581731693028705,-0.0158453427065027,0.56621099940542,-0.00046094294873239,0.041,0.003,0,0,0,3.33066907387547e-16
"ScenarioI",48,"IMDS","Hausdorff",0.6206719390744,-0.092249560632689,0.623566413866592,-0.10983330117106,0.069,-0.00566666666666666,0.6206719390744,-0.092249560632689,0.623566413866592,-0.10983330117106,0.069,-0.00566666666666666,0,0,0,4.44089209850063e-16
"ScenarioI",49,"IMDS","Int-Euclidean",0.450068541300527,-0.0632653778558875,0.437966799322612,-0.0616587565896201,0.0236666666666667,-0.000666666666666668,0.450068541300527,-0.0632653778558875,0.437966799322612,-0.0616587565896201,0.0236666666666667,-0.000666666666666668,0,0,0,2.77555756156289e-16
"ScenarioI",50,"IMDS","Int-Euclidean",0.513996485061511,-0.048878734622144,0.498612991593442,-0.0248807670065122,0.0283333333333333,0.003,0.513996485061511,-0.048878734622144,0.498612991593442,-0.0248807670065122,0.0283333333333333,0.003,0,0,0,4.44089209850063e-16
"ScenarioI",50,"IMDS","Hausdorff",0.603544815465729,-0.0994715875805505,0.602163419505198,-0.121718799485956,0.0643333333333333,-0.005,0.603544815465729,-0.0994715875805505,0.602163419505198,-0.121718799485956,0.0643333333333333,-0.005,0,0,0,3.33066907387547e-16
"ScenarioI",50,"IMDS","Centers-Euclidean",0.520530755711775,0.00705565319273582,0.510883420893012,0.00316954369333128,0.0403333333333333,-0.00266666666666667,0.520530755711775,0.00705565319273582,0.510883420893012,0.00316954369333128,0.0403333333333333,-0.00266666666666667,0,0,0,1.11022302462516e-16
"ScenarioI",51,"IMDS","Int-Euclidean",0.435818980667838,-0.107314586994728,0.421819827404498,-0.0752510092736346,0.0236666666666667,0.003,0.435818980667838,-0.107314586994728,0.421819827404498,-0.0752510092736346,0.0236666666666667,0.003,0,0,0,3.88578058618805e-16
"ScenarioI",51,"IMDS","Hausdorff",0.550623901581722,-0.0799285295840656,0.561938069431517,-0.106052387200613,0.05,-0.00166666666666667,0.550623901581722,-0.0799285295840656,0.561938069431517,-0.106052387200613,0.05,-0.00166666666666667,0,0,0,3.88578058618805e-16
"ScenarioI",51,"IMDS","Wasserstein",0.531050966608084,-0.0514118336262449,0.539561853118044,-0.0735889243876464,0.049,-0.005,0.531050966608084,-0.0514118336262449,0.539561853118044,-0.0735889243876464,0.049,-0.005,0,0,0,2.22044604925031e-16
"ScenarioI",51,"IMDS","Centers-Euclidean",0.505298769771529,-0.00692325717633269,0.506054590968803,0.000139590407690182,0.0303333333333333,-0.00166666666666667,0.505298195664909,-0.0069244053895723,0.506052695313657,0.000135799097399137,0.0303333333333333,-0.00166666666666667,3.79131029104473e-06,0,7.73736794090762e-06,1.11022302462516e-16
"ScenarioI",52,"IMDS","Int-Euclidean",0.452163444639719,-0.0283620386643233,0.4422511472874,-0.00576827227797794,0.0266666666666667,-0.00233333333333333,0.452163116578793,-0.0283626947861745,0.442250605671644,-0.00576935550948963,0.0266666666666667,-0.00233333333333333,1.08323151168897e-06,0,9.67170992616229e-06,2.22044604925031e-16
"ScenarioI",52,"IMDS","Hausdorff",0.547383714118336,-0.0496145284124194,0.564160606112244,-0.0751625929577978,0.052,-0.00233333333333333,0.547383714118336,-0.0496145284124194,0.564160606112244,-0.0751625929577978,0.052,-0.00233333333333333,0,0,0,3.33066907387547e-16
"ScenarioI",52,"IMDS","Ichino-Yaguchi",0.53423784417106,-0.0365389572349151,0.548166428788658,-0.0579735326749509,0.0476666666666667,-0.00733333333333333,0.53423784417106,-0.0365389572349151,0.548166428788658,-0.0579735326749509,0.0476666666666667,-0.00733333333333333,0,0,0,3.33066907387547e-16
"ScenarioI",52,"IMDS","Centers-Euclidean",0.511837727006444,-0.000556531927357939,0.507102965944988,0.00452012276009722,0.034,0.00266666666666667,0.511837727006444,-0.000556531927357939,0.507102965944988,0.00452012276009722,0.034,0.00266666666666667,0,0,0,1.11022302462516e-16
"ScenarioI",53,"IMDS","Int-Euclidean",0.4750820152314,-0.0952278851786761,0.459612420041441,-0.0831216610532369,0.0296666666666667,0.00166666666666667,0.475082882249561,-0.095226151142355,0.459612992606669,-0.0831205159227817,0.0296666666666667,0.00166666666666667,1.73403632104663e-06,0,3.5149384886024e-06,1.66533453693773e-16
"ScenarioI",53,"IMDS","Hausdorff",0.589682483889865,-0.0878687756297598,0.591733938014779,-0.101039515382855,0.0526666666666667,-0.00433333333333333,0.589682483889865,-0.0878687756297598,0.591733938014779,-0.101039515382855,0.0526666666666667,-0.00433333333333333,0,0,0,4.44089209850063e-16
"ScenarioI",53,"IMDS","Ichino-Yaguchi",0.57688107791447,-0.0578113649677798,0.574145572744077,-0.0727221396033033,0.055,-0.000333333333333331,0.57688107791447,-0.0578113649677798,0.574145572744077,-0.0727221396033033,0.055,-0.000333333333333331,0,0,0,4.44089209850063e-16
"ScenarioI",53,"IMDS","Wasserstein",0.573475688342121,-0.0704241359109549,0.571945446796922,-0.0863720679175105,0.0493333333333333,-0.00466666666666667,0.573475688342121,-0.0704241359109549,0.571945446796922,-0.0863720679175105,0.0493333333333333,-0.00466666666666667,0,0,0,4.44089209850063e-16
"ScenarioI",53,"IMDS","Centers-Euclidean",0.514444639718805,0.0289455184534271,0.50331467384154,0.0195842346829667,0.0316666666666667,-0.00433333333333333,0.514444639718805,0.0289455184534271,0.50331467384154,0.0195842346829667,0.0316666666666667,-0.00433333333333333,0,0,0,1.11022302462516e-16
"ScenarioI",54,"IMDS","Int-Euclidean",0.499709431751611,-0.051219683655536,0.481532559964985,-0.0416099605102548,0.0346666666666667,-0.001,0.499709431751611,-0.051219683655536,0.481532559964985,-0.0416099605102548,0.0346666666666667,-0.001,0,0,0,3.33066907387547e-16
"ScenarioI",55,"IMDS","Int-Euclidean",0.436858230814294,-0.0303842999414177,0.428221559838025,-0.0124066852701239,0.0266666666666667,-0.000333333333333333,0.436858230814294,-0.0303842999414177,0.428221559838025,-0.0124066852701239,0.0266666666666667,-0.000333333333333333,0,0,0,1.11022302462516e-16
"ScenarioI",55,"IMDS","Hausdorff",0.561247803163445,-0.0712923257176333,0.559954230551765,-0.0988864653323698,0.0503333333333333,-0.00633333333333333,0.561247803163445,-0.0712923257176333,0.559954230551765,-0.0988864653323698,0.0503333333333333,-0.00633333333333333,0,0,0,3.33066907387547e-16
"ScenarioI",57,"IMDS","Int-Euclidean",0.517810779144698,-0.026274165202109,0.513322660678189,-0.0217830119639051,0.0276666666666667,-0.000333333333333333,0.517810779144698,-0.026274165202109,0.513322660678189,-0.0217830119639051,0.0276666666666667,-0.000333333333333333,0,0,0,4.44089209850063e-16
"ScenarioI",57,"IMDS","Hausdorff",0.581497949619215,-0.0923011130638547,0.591032198657536,-0.109986022076369,0.0616666666666667,-0.005,0.581497949619215,-0.0923011130638547,0.591032198657536,-0.109986022076369,0.0616666666666667,-0.005,0,0,0,2.91433543964104e-16
"ScenarioI",57,"IMDS","Centers-Euclidean",0.505005858230814,-0.00631868775629763,0.502130561789715,-0.0101436264275942,0.0363333333333333,0.000333333333333335,0.505005858230814,-0.00631868775629763,0.502130561789715,-0.0101436264275942,0.0363333333333333,0.000333333333333335,0,0,0,4.44089209850063e-16
"ScenarioI",59,"IMDS","Int-Euclidean",0.491188049209139,-0.0715547744581136,0.482540150261528,-0.0696009621355627,0.0316666666666667,-0.003,0.491188049209139,-0.0715547744581136,0.482540150261528,-0.0696009621355627,0.0316666666666667,-0.003,0,0,0,3.88578058618805e-16
"ScenarioI",59,"IMDS","Hausdorff",0.563814294083187,-0.0945155243116579,0.571355398034616,-0.117673259855971,0.0633333333333333,-0.00366666666666667,0.563814294083187,-0.0945155243116579,0.571355398034616,-0.117673259855971,0.0633333333333333,-0.00366666666666667,0,0,0,4.44089209850063e-16
"ScenarioI",60,"IMDS","Int-Euclidean",0.44630345635618,-0.0805600468658465,0.438070840055556,-0.0722692748351471,0.0186666666666667,-0.00133333333333333,0.44630345635618,-0.0805600468658465,0.438070840055556,-0.0722692748351471,0.0186666666666667,-0.00133333333333333,0,0,0,4.9960036108132e-16
"ScenarioI",60,"IMDS","Hausdorff",0.549603397773872,-0.0646690099589924,0.551815714624992,-0.0836897849702549,0.0436666666666667,-0.000666666666666666,0.549603397773872,-0.0646690099589924,0.551815714624992,-0.0836897849702549,0.0436666666666667,-0.000666666666666666,0,0,0,3.33066907387547e-16
"ScenarioI",60,"IMDS","Ichino-Yaguchi",0.535384299941418,-0.0506186291739895,0.540352421757786,-0.0647420762213642,0.038,0.00266666666666667,0.535384299941418,-0.0506186291739895,0.540352421757786,-0.0647420762213642,0.038,0.00266666666666667,0,0,0,3.33066907387547e-16
"ScenarioI",60,"IMDS","Wasserstein",0.534644991212654,-0.0617141183362625,0.538516865543121,-0.0664511855750898,0.0366666666666667,0.00066666666666667,0.534644991212654,-0.0617141183362625,0.538516865543121,-0.0664511855750898,0.0366666666666667,0.00066666666666667,0,0,0,1.11022302462516e-16
"ScenarioI",60,"IMDS","Centers-Euclidean",0.500906268306971,-0.00215231400117166,0.499211302759369,-0.000262315195499796,0.0256666666666667,0.00266666666666667,0.500906268306971,-0.00215231400117166,0.499211302759369,-0.000262315195499796,0.0256666666666667,0.00266666666666667,0,0,0,4.44089209850063e-16
"ScenarioI",61,"IMDS","Int-Euclidean",0.504826596367897,-0.0684534270650263,0.493135297396637,-0.0648526330769716,0.034,-0.00533333333333333,0.504826572934974,-0.0684534739308728,0.493135258709797,-0.064852710450651,0.034,-0.00533333333333333,7.73736793802104e-08,0,3.8686839703983e-06,3.33066907387547e-16
"ScenarioI",61,"IMDS","Hausdorff",0.58495079086116,-0.0873145869947276,0.593626205759027,-0.110564284401697,0.057,-0.006,0.584950497949619,-0.0873151728178091,0.593626098295584,-0.110564499328584,0.057,-0.006,5.85823081489245e-07,0,1.17164616297849e-06,4.71844785465692e-16
"ScenarioI",61,"IMDS","Ichino-Yaguchi",0.564213825424722,-0.0641113063854717,0.572701564959426,-0.0851500719314236,0.0576666666666667,-0.000333333333333335,0.564213825424722,-0.0641113063854717,0.572701564959426,-0.0851500719314236,0.0576666666666667,-0.000333333333333335,0,0,0,4.44089209850063e-16
"ScenarioI",61,"IMDS","Centers-Euclidean",0.516747510251904,0.00863737551259514,0.514417954961457,0.00579494009910891,0.0386666666666667,0.00466666666666667,0.516747510251904,0.00863737551259514,0.514417954961457,0.00579494009910891,0.0386666666666667,0.00466666666666667,0,0,0,3.33066907387547e-16
"ScenarioI",62,"IMDS","Int-Euclidean",0.510366725248975,-0.0665237258347979,0.499510540858906,-0.0772431604507509,0.041,-0.00266666666666667,0.510366725248975,-0.0665237258347979,0.499510540858906,-0.0772431604507509,0.041,-0.00266666666666667,0,0,0,1.11022302462516e-16
"ScenarioI",62,"IMDS","Hausdorff",0.577409490333919,-0.0968506151142355,0.581208054139469,-0.124909640898622,0.0626666666666667,-0.005,0.577409490333919,-0.0968506151142355,0.581208054139469,-0.124909640898622,0.0626666666666667,-0.005,0,0,0,3.88578058618805e-16
"ScenarioI",63,"IMDS","Hausdorff",0.549411833626245,-0.0869525483304042,0.551542994665361,-0.100822121441981,0.056,0,0.549411833626245,-0.0869525483304042,0.551542994665361,-0.100822121441981,0.056,0,0,0,0,3.88578058618805e-16
"ScenarioI",64,"IMDS","Int-Euclidean",0.534734036321031,-0.0231505565319273,0.52128312119282,-0.00852149184436896,0.0373333333333333,0.000666666666666666,0.534734036321031,-0.0231505565319273,0.52128312119282,-0.00852149184436896,0.0373333333333333,0.000666666666666666,0,0,0,4.44089209850063e-16
"ScenarioI",64,"IMDS","Hausdorff",0.567718219097832,-0.0980257762155828,0.574319861562522,-0.126483855997143,0.061,-0.009,0.567718219097832,-0.0980257762155828,0.574319861562522,-0.126483855997143,0.061,-0.009,0,0,0,4.44089209850063e-16
"ScenarioI",65,"IMDS","Int-Euclidean",0.548630345635618,-0.0239132981839485,0.536295052705446,-0.0233183682812128,0.0296666666666667,-0.000333333333333333,0.548630345635618,-0.0239132981839485,0.536295052705446,-0.0233183682812128,0.0296666666666667,-0.000333333333333333,0,0,0,1.11022302462516e-16
"ScenarioI",65,"IMDS","Hausdorff",0.593354422964265,-0.0905190392501465,0.60456101950876,-0.107742536932499,0.0586666666666667,-0.004,0.593354422964265,-0.0905190392501465,0.60456101950876,-0.107742536932499,0.0586666666666667,-0.004,0,0,0,2.22044604925031e-16
"ScenarioI",66,"IMDS","Int-Euclidean",0.46509841827768,-0.14093848857645,0.44956309201803,-0.125750347375581,0.0313333333333333,-0.004,0.46509841827768,-0.14093848857645,0.44956309201803,-0.125750347375581,0.0313333333333333,-0.004,0,0,0,4.44089209850063e-16
"ScenarioI",66,"IMDS","Hausdorff",0.537210896309315,-0.0577891036906854,0.540576543677826,-0.0854647479222327,0.052,-0.00566666666666667,0.537210896309315,-0.0577891036906854,0.540576543677826,-0.0854647479222327,0.052,-0.00566666666666667,0,0,0,4.44089209850063e-16
"ScenarioI",66,"IMDS","Ichino-Yaguchi",0.534398945518453,-0.0393637961335677,0.532646722526165,-0.0553311539746966,0.0493333333333333,-0.00833333333333333,0.534398945518453,-0.0393637961335677,0.532646722526165,-0.0553311539746966,0.0493333333333333,-0.00833333333333333,0,0,0,4.44089209850063e-16
"ScenarioI",67,"IMDS","Int-Euclidean",0.558033391915641,-4.56942003514982e-05,0.545613441251194,0.00855740152165169,0.038,-0.00266666666666667,0.558033391915641,-4.56942003514982e-05,0.545613441251194,0.00855740152165169,0.038,-0.00266666666666667,0,0,0,4.44089209850063e-16
"ScenarioI",67,"IMDS","Hausdorff",0.598955477445811,-0.0956988869361453,0.606873093195522,-0.12485064193288,0.0546666666666667,-0.000666666666666666,0.598955477445811,-0.0956988869361453,0.606873093195522,-0.12485064193288,0.0546666666666667,-0.000666666666666666,0,0,0,4.30211422042248e-16
"ScenarioI",68,"IMDS","Int-Euclidean",0.43993848857645,-0.0640550673696543,0.43644951682133,-0.063450067801757,0.0336666666666667,0.00166666666666667,0.439938769771529,-0.0640545049794961,0.436449681885179,-0.0634497376740581,0.0336666666666667,0.00166666666666667,5.6239015817916e-07,0,1.17164616286747e-06,3.88578058618805e-16
"ScenarioI",68,"IMDS","Hausdorff",0.557551259519625,-0.0274797891036908,0.560860387639063,-0.0524824623497988,0.0506666666666667,-0.00266666666666667,0.557551259519625,-0.0274797891036908,0.560860387639063,-0.0524824623497988,0.0506666666666667,-0.00266666666666667,0,0,0,4.44089209850063e-16
"ScenarioI",68,"IMDS","Wasserstein",0.546327475102519,-0.0191763327475102,0.546229642010101,-0.040098028153273,0.0496666666666667,-0.00433333333333333,0.546327475102519,-0.0191763327475102,0.546229642010101,-0.040098028153273,0.0496666666666667,-0.00433333333333333,0,0,0,4.44089209850063e-16
"ScenarioI",68,"IMDS","Centers-Euclidean",0.508761570005858,-0.00246280023432921,0.503178239788708,-0.000401383637892438,0.0313333333333333,-0.00433333333333333,0.508761570005858,-0.00246280023432921,0.503178239788708,-0.000401383637892438,0.0313333333333333,-0.00433333333333333,0,0,0,3.33066907387547e-16
"ScenarioI",69,"IMDS","Int-Euclidean",0.555578207381371,-0.0340292911540715,0.539811292657806,-0.0191275503569859,0.034,0.00466666666666666,0.555578207381371,-0.0340292911540715,0.539811292657806,-0.0191275503569859,0.034,0.00466666666666666,0,0,0,2.22044604925031e-16
"ScenarioI",69,"IMDS","Hausdorff",0.593890451083773,-0.0522026947861745,0.599043287503245,-0.0807041112289627,0.0603333333333333,-0.005,0.593890451083773,-0.0522026947861745,0.599043287503245,-0.0807041112289627,0.0603333333333333,-0.005,0,0,0,3.33066907387547e-16
"ScenarioI",71,"IMDS","Int-Euclidean",0.521401288810779,-0.0666479203280609,0.512903623099298,-0.0711116694092872,0.025,-0.00133333333333333,0.521401288810779,-0.0666479203280609,0.512903623099298,-0.0711116694092872,0.025,-0.00133333333333333,0,0,0,1.11022302462516e-16
"ScenarioI",71,"IMDS","Hausdorff",0.577532513181019,-0.0724030462800235,0.58375038821169,-0.100983226031085,0.051,-0.00666666666666667,0.577532513181019,-0.0724030462800235,0.58375038821169,-0.100983226031085,0.051,-0.00666666666666667,0,0,0,4.44089209850063e-16
"ScenarioI",72,"IMDS","Int-Euclidean",0.517601054481547,-0.0741031048623315,0.505411766141738,-0.0672314131611708,0.0296666666666667,-0.004,0.517601054481547,-0.0741031048623315,0.505411766141738,-0.0672314131611708,0.0296666666666667,-0.004,0,0,0,4.44089209850063e-16
"ScenarioI",72,"IMDS","Hausdorff",0.580177504393673,-0.0935618043350909,0.588940352876175,-0.122267606081387,0.0563333333333333,0.000666666666666666,0.580178277680141,-0.0935602577621559,0.588940618955661,-0.122267073922414,0.0563333333333333,0.000666666666666666,1.54657293495453e-06,0,3.5149384886024e-06,3.33066907387547e-16
"ScenarioI",72,"IMDS","Ichino-Yaguchi",0.574446983011131,-0.0689502050380785,0.576676544859924,-0.0913718353359146,0.058,-0.00633333333333333,0.574447322788518,-0.0689495254833041,0.576676705133974,-0.0913715147878142,0.058,-0.00633333333333333,6.79554774396518e-07,0,1.17164616275645e-06,3.33066907387547e-16
"ScenarioI",72,"IMDS","Wasserstein",0.569872290568248,-0.081485647334505,0.572818620282988,-0.0982692490439208,0.057,-0.00366666666666667,0.569872290568248,-0.081485647334505,0.572818620282988,-0.0982692490439208,0.057,-0.00366666666666667,0,0,0,3.33066907387547e-16
"ScenarioI",73,"IMDS","Int-Euclidean",0.541838898652607,-0.0248541300527241,0.532005875026463,-0.0123751324678841,0.0326666666666667,0.00333333333333333,0.541838898652607,-0.0248541300527241,0.532005875026463,-0.0123751324678841,0.0326666666666667,0.00333333333333333,0,0,0,1.11022302462516e-16
