"IDR","Metric","Q_TC","B_TC","Q_RE","B_RE","Q_LC","B_LC","rep","kind"
"IMDS","Hausdorff",0.001,0.001,0.001,0.001,0.001,1,10,"minP"
"IMDS","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.95,10,"minP"
"IMDS","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.529,10,"minP"
"IMDS","Centers-Euclidean",0.001,0.119,0.001,0.001,0.001,1,10,"minP"
"Int-UMAP","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,10,"minP"
"Int-UMAP","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.971,10,"minP"
"Int-UMAP","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.999,10,"minP"
"Int-UMAP","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.011,10,"minP"
"Int-UMAP","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,10,"minP"
"C-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,11,"raw"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,11,"raw"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,11,"raw"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,11,"raw"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,11,"raw"
"V-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,11,"raw"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,11,"raw"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,11,"raw"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,11,"raw"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,11,"raw"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,11,"raw"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,11,"raw"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,11,"raw"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,11,"raw"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,11,"raw"
"SPCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,11,"raw"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,11,"raw"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,11,"raw"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,11,"raw"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,11,"raw"
"IMDS","Int-Euclidean",0.035,0.255,0.006,0.005,0.001,0.402,11,"raw"
"IMDS","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.201,11,"raw"
"IMDS","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,1,11,"raw"
"IMDS","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.008,11,"raw"
"IMDS","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.14,11,"raw"
"Int-UMAP","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,11,"raw"
"Int-UMAP","Hausdorff",0.001,0.001,0.001,0.003,0.001,0.006,11,"raw"
"Int-UMAP","Ichino-Yaguchi",0.001,0.016,0.001,0.021,0.001,0.001,11,"raw"
"Int-UMAP","Wasserstein",0.001,0.001,0.001,0.002,0.001,0.002,11,"raw"
"Int-UMAP","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,11,"raw"
"C-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,11,"minP"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,11,"minP"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,11,"minP"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,11,"minP"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,11,"minP"
"V-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,11,"minP"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,11,"minP"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,11,"minP"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,11,"minP"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,11,"minP"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,11,"minP"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,11,"minP"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,11,"minP"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,11,"minP"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,11,"minP"
"SPCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,11,"minP"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,11,"minP"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,11,"minP"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,11,"minP"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,11,"minP"
"IMDS","Int-Euclidean",0.186,0.741,0.035,0.03,0.001,0.957,11,"minP"
"IMDS","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.769,11,"minP"
"IMDS","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,1,11,"minP"
"IMDS","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.051,11,"minP"
"IMDS","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.628,11,"minP"
"Int-UMAP","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,11,"minP"
"Int-UMAP","Hausdorff",0.001,0.001,0.001,0.012,0.001,0.035,11,"minP"
"Int-UMAP","Ichino-Yaguchi",0.001,0.064,0.001,0.088,0.001,0.001,11,"minP"
"Int-UMAP","Wasserstein",0.001,0.001,0.001,0.007,0.001,0.009,11,"minP"
"Int-UMAP","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,11,"minP"
"C-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,12,"raw"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,12,"raw"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,12,"raw"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,12,"raw"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,12,"raw"
"V-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,12,"raw"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,12,"raw"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,12,"raw"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,12,"raw"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,12,"raw"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,12,"raw"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,12,"raw"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,12,"raw"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,12,"raw"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,12,"raw"
"SPCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,12,"raw"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,12,"raw"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,12,"raw"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,12,"raw"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,12,"raw"
"IMDS","Int-Euclidean",0.112,0.053,0.013,0.026,0.001,0.557,12,"raw"
"IMDS","Hausdorff",0.001,0.002,0.001,0.002,0.001,0.093,12,"raw"
"IMDS","Ichino-Yaguchi",0.001,0.009,0.001,0.002,0.001,0.877,12,"raw"
"IMDS","Wasserstein",0.001,0.016,0.001,0.005,0.001,0.619,12,"raw"
"IMDS","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.9,12,"raw"
"Int-UMAP","Int-Euclidean",0.001,0.061,0.001,0.088,0.001,0.078,12,"raw"
"Int-UMAP","Hausdorff",0.001,0.078,0.001,0.929,0.001,0.001,12,"raw"
"Int-UMAP","Ichino-Yaguchi",0.001,0.34,0.001,0.902,0.001,0.597,12,"raw"
"Int-UMAP","Wasserstein",0.001,0.032,0.001,0.384,0.001,0.001,12,"raw"
"Int-UMAP","Centers-Euclidean",0.001,0.005,0.001,0.026,0.001,0.001,12,"raw"
"C-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,12,"minP"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,12,"minP"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,12,"minP"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,12,"minP"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,12,"minP"
"V-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,12,"minP"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,12,"minP"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,12,"minP"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,12,"minP"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,12,"minP"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,12,"minP"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,12,"minP"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,12,"minP"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,12,"minP"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,12,"minP"
"SPCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,12,"minP"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,12,"minP"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,12,"minP"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,12,"minP"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,12,"minP"
"IMDS","Int-Euclidean",0.464,0.254,0.078,0.146,0.001,0.99,12,"minP"
"IMDS","Hausdorff",0.001,0.009,0.001,0.008,0.001,0.451,12,"minP"
"IMDS","Ichino-Yaguchi",0.001,0.05,0.001,0.008,0.001,1,12,"minP"
"IMDS","Wasserstein",0.001,0.094,0.001,0.035,0.001,0.996,12,"minP"
"IMDS","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,1,12,"minP"
"Int-UMAP","Int-Euclidean",0.001,0.241,0.001,0.329,0.001,0.35,12,"minP"
"Int-UMAP","Hausdorff",0.001,0.304,0.001,1,0.001,0.001,12,"minP"
"Int-UMAP","Ichino-Yaguchi",0.001,0.815,0.001,1,0.001,0.991,12,"minP"
"Int-UMAP","Wasserstein",0.001,0.145,0.001,0.856,0.001,0.001,12,"minP"
"Int-UMAP","Centers-Euclidean",0.001,0.022,0.001,0.12,0.001,0.001,12,"minP"
"C-PCA","Int-Euclidean",0.001,0.031,0.001,0.017,0.001,0.001,13,"raw"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,13,"raw"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,13,"raw"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,13,"raw"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,13,"raw"
"V-PCA","Int-Euclidean",0.001,0.019,0.001,0.011,0.001,0.001,13,"raw"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,13,"raw"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,13,"raw"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,13,"raw"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,13,"raw"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,13,"raw"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,13,"raw"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,13,"raw"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,13,"raw"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,13,"raw"
"SPCA","Int-Euclidean",0.001,0.031,0.001,0.022,0.001,0.001,13,"raw"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,13,"raw"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,13,"raw"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,13,"raw"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,13,"raw"
"IMDS","Int-Euclidean",0.001,0.058,0.001,0.001,0.001,0.003,13,"raw"
"IMDS","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.424,13,"raw"
"IMDS","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.313,13,"raw"
"IMDS","Wasserstein",0.001,0.001,0.001,0.001,0.001,1,13,"raw"
"IMDS","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.357,13,"raw"
"Int-UMAP","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,13,"raw"
"Int-UMAP","Hausdorff",0.001,0.003,0.001,0.023,0.001,0.097,13,"raw"
"Int-UMAP","Ichino-Yaguchi",0.001,0.004,0.001,0.054,0.001,0.515,13,"raw"
"Int-UMAP","Wasserstein",0.001,0.001,0.001,0.006,0.001,0.772,13,"raw"
"Int-UMAP","Centers-Euclidean",0.001,0.001,0.001,0.002,0.001,0.001,13,"raw"
"C-PCA","Int-Euclidean",0.001,0.143,0.001,0.081,0.001,0.001,13,"minP"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,13,"minP"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,13,"minP"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,13,"minP"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,13,"minP"
"V-PCA","Int-Euclidean",0.001,0.088,0.001,0.054,0.001,0.001,13,"minP"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,13,"minP"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,13,"minP"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,13,"minP"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,13,"minP"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,13,"minP"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,13,"minP"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,13,"minP"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,13,"minP"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,13,"minP"
"SPCA","Int-Euclidean",0.001,0.134,0.001,0.109,0.001,0.001,13,"minP"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,13,"minP"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,13,"minP"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,13,"minP"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,13,"minP"
"IMDS","Int-Euclidean",0.001,0.289,0.001,0.001,0.001,0.015,13,"minP"
"IMDS","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.967,13,"minP"
"IMDS","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.906,13,"minP"
"IMDS","Wasserstein",0.001,0.001,0.001,0.001,0.001,1,13,"minP"
"IMDS","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.938,13,"minP"
"Int-UMAP","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,13,"minP"
"Int-UMAP","Hausdorff",0.001,0.011,0.001,0.104,0.001,0.401,13,"minP"
"Int-UMAP","Ichino-Yaguchi",0.001,0.018,0.001,0.217,0.001,0.975,13,"minP"
"Int-UMAP","Wasserstein",0.001,0.001,0.001,0.026,0.001,1,13,"minP"
"Int-UMAP","Centers-Euclidean",0.001,0.001,0.001,0.005,0.001,0.001,13,"minP"
"C-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,14,"raw"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,14,"raw"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,14,"raw"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,14,"raw"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,14,"raw"
"V-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,14,"raw"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,14,"raw"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,14,"raw"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,14,"raw"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,14,"raw"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,14,"raw"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,14,"raw"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,14,"raw"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,14,"raw"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,14,"raw"
"SPCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,14,"raw"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,14,"raw"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,14,"raw"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,14,"raw"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,14,"raw"
"IMDS","Int-Euclidean",0.001,0.935,0.002,0.324,0.001,0.546,14,"raw"
"IMDS","Hausdorff",0.001,0.166,0.001,0.034,0.001,0.635,14,"raw"
"IMDS","Ichino-Yaguchi",0.001,0.15,0.001,0.004,0.001,0.247,14,"raw"
"IMDS","Wasserstein",0.001,0.126,0.001,0.009,0.001,0.535,14,"raw"
"IMDS","Centers-Euclidean",0.001,0.118,0.001,0.018,0.001,0.399,14,"raw"
"Int-UMAP","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,14,"raw"
"Int-UMAP","Hausdorff",0.001,0.087,0.001,0.339,0.001,0.001,14,"raw"
"Int-UMAP","Ichino-Yaguchi",0.001,0.068,0.001,0.112,0.001,0.001,14,"raw"
"Int-UMAP","Wasserstein",0.001,0.027,0.001,0.082,0.001,0.001,14,"raw"
"Int-UMAP","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.029,14,"raw"
"C-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,14,"minP"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,14,"minP"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,14,"minP"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,14,"minP"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,14,"minP"
"V-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,14,"minP"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,14,"minP"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,14,"minP"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,14,"minP"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,14,"minP"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,14,"minP"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,14,"minP"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,14,"minP"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,14,"minP"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,14,"minP"
"SPCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,14,"minP"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,14,"minP"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,14,"minP"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,14,"minP"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,14,"minP"
"IMDS","Int-Euclidean",0.001,1,0.008,0.859,0.001,0.994,14,"minP"
"IMDS","Hausdorff",0.001,0.576,0.001,0.178,0.001,0.998,14,"minP"
"IMDS","Ichino-Yaguchi",0.001,0.545,0.001,0.021,0.001,0.839,14,"minP"
"IMDS","Wasserstein",0.001,0.494,0.001,0.054,0.001,0.993,14,"minP"
"IMDS","Centers-Euclidean",0.001,0.468,0.001,0.104,0.001,0.964,14,"minP"
"Int-UMAP","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,14,"minP"
"Int-UMAP","Hausdorff",0.001,0.333,0.001,0.803,0.001,0.001,14,"minP"
"Int-UMAP","Ichino-Yaguchi",0.001,0.26,0.001,0.391,0.001,0.001,14,"minP"
"Int-UMAP","Wasserstein",0.001,0.124,0.001,0.313,0.001,0.001,14,"minP"
"Int-UMAP","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.167,14,"minP"
"C-PCA","Int-Euclidean",0.001,0.005,0.001,0.007,0.001,0.001,15,"raw"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,15,"raw"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,15,"raw"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,15,"raw"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,15,"raw"
"V-PCA","Int-Euclidean",0.001,0.008,0.001,0.006,0.001,0.001,15,"raw"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,15,"raw"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,15,"raw"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,15,"raw"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,15,"raw"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,15,"raw"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,15,"raw"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,15,"raw"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,15,"raw"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,15,"raw"
"SPCA","Int-Euclidean",0.001,0.005,0.001,0.006,0.001,0.001,15,"raw"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,15,"raw"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,15,"raw"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,15,"raw"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,15,"raw"
"IMDS","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.027,15,"raw"
"IMDS","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.502,15,"raw"
"IMDS","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.19,15,"raw"
"IMDS","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.395,15,"raw"
"IMDS","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.008,15,"raw"
"Int-UMAP","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,15,"raw"
"Int-UMAP","Hausdorff",0.001,0.201,0.001,0.298,0.001,0.338,15,"raw"
"Int-UMAP","Ichino-Yaguchi",0.001,0.318,0.001,0.214,0.001,0.065,15,"raw"
"Int-UMAP","Wasserstein",0.001,0.117,0.001,0.118,0.001,0.068,15,"raw"
"Int-UMAP","Centers-Euclidean",0.001,0.005,0.001,0.001,0.001,0.001,15,"raw"
"C-PCA","Int-Euclidean",0.001,0.024,0.001,0.033,0.001,0.001,15,"minP"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,15,"minP"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,15,"minP"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,15,"minP"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,15,"minP"
"V-PCA","Int-Euclidean",0.001,0.038,0.001,0.038,0.001,0.001,15,"minP"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,15,"minP"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,15,"minP"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,15,"minP"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,15,"minP"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,15,"minP"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,15,"minP"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,15,"minP"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,15,"minP"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,15,"minP"
"SPCA","Int-Euclidean",0.001,0.024,0.001,0.034,0.001,0.001,15,"minP"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,15,"minP"
